City,crime,Age_Group,Gender,2023,2024
Ahmedabad,DRUG OFFENSE,10-19,F,0,1
Ahmedabad,DRUG OFFENSE,10-19,M,0,1
Ahmedabad,DRUG OFFENSE,10-19,X,0,1
Ahmedabad,DRUG OFFENSE,20-29,F,1,1
Ahmedabad,DRUG OFFENSE,20-29,M,0,0
Ahmedabad,DRUG OFFENSE,20-29,X,0,0
Ahmedabad,DRUG OFFENSE,30-39,F,1,1
Ahmedabad,DRUG OFFENSE,30-39,M,0,0
Ahmedabad,DRUG OFFENSE,30-39,X,0,0
Ahmedabad,DRUG OFFENSE,40-49,F,1,1
Ahmedabad,DRUG OFFENSE,40-49,M,0,0
Ahmedabad,DRUG OFFENSE,40-49,X,0,0
Ahmedabad,DRUG OFFENSE,50-59,F,1,1
Ahmedabad,DRUG OFFENSE,50-59,M,0,0
Ahmedabad,DRUG OFFENSE,50-59,X,0,0
Ahmedabad,DRUG OFFENSE,60-69,F,1,1
Ahmedabad,DRUG OFFENSE,60-69,M,0,0
Ahmedabad,DRUG OFFENSE,60-69,X,0,0
Ahmedabad,DRUG OFFENSE,70-79,F,1,1
Ahmedabad,DRUG OFFENSE,70-79,M,0,1
Ahmedabad,DRUG OFFENSE,70-79,X,0,1
Ahmedabad,EXTORTION,10-19,F,0,1
Ahmedabad,EXTORTION,10-19,M,0,1
Ahmedabad,EXTORTION,10-19,X,0,1
Ahmedabad,EXTORTION,20-29,F,1,1
Ahmedabad,EXTORTION,20-29,M,1,0
Ahmedabad,EXTORTION,20-29,X,0,0
Ahmedabad,EXTORTION,30-39,F,1,1
Ahmedabad,EXTORTION,30-39,M,0,0
Ahmedabad,EXTORTION,30-39,X,0,0
Ahmedabad,EXTORTION,40-49,F,1,1
Ahmedabad,EXTORTION,40-49,M,0,0
Ahmedabad,EXTORTION,40-49,X,0,0
Ahmedabad,EXTORTION,50-59,F,1,1
Ahmedabad,EXTORTION,50-59,M,1,0
Ahmedabad,EXTORTION,50-59,X,0,0
Ahmedabad,EXTORTION,60-69,F,1,1
Ahmedabad,EXTORTION,60-69,M,0,0
Ahmedabad,EXTORTION,60-69,X,0,0
Ahmedabad,EXTORTION,70-79,F,1,1
Ahmedabad,EXTORTION,70-79,M,0,1
Ahmedabad,EXTORTION,70-79,X,0,1
Ahmedabad,FIREARM OFFENSE,10-19,F,0,1
Ahmedabad,FIREARM OFFENSE,10-19,M,0,0
Ahmedabad,FIREARM OFFENSE,10-19,X,0,0
Ahmedabad,FIREARM OFFENSE,20-29,F,1,1
Ahmedabad,FIREARM OFFENSE,20-29,M,0,0
Ahmedabad,FIREARM OFFENSE,20-29,X,0,0
Ahmedabad,FIREARM OFFENSE,30-39,F,1,1
Ahmedabad,FIREARM OFFENSE,30-39,M,0,0
Ahmedabad,FIREARM OFFENSE,30-39,X,0,0
Ahmedabad,FIREARM OFFENSE,40-49,F,1,1
Ahmedabad,FIREARM OFFENSE,40-49,M,0,0
Ahmedabad,FIREARM OFFENSE,40-49,X,0,0
Ahmedabad,FIREARM OFFENSE,50-59,F,1,1
Ahmedabad,FIREARM OFFENSE,50-59,M,0,0
Ahmedabad,FIREARM OFFENSE,50-59,X,0,0
Ahmedabad,FIREARM OFFENSE,60-69,F,1,1
Ahmedabad,FIREARM OFFENSE,60-69,M,0,0
Ahmedabad,FIREARM OFFENSE,60-69,X,0,0
Ahmedabad,FIREARM OFFENSE,70-79,F,1,1
Ahmedabad,FIREARM OFFENSE,70-79,M,0,0
Ahmedabad,FIREARM OFFENSE,70-79,X,0,0
Ahmedabad,FRAUD,10-19,F,0,1
Ahmedabad,FRAUD,10-19,M,0,1
Ahmedabad,FRAUD,10-19,X,0,1
Ahmedabad,FRAUD,20-29,F,1,1
Ahmedabad,FRAUD,20-29,M,0,0
Ahmedabad,FRAUD,20-29,X,0,0
Ahmedabad,FRAUD,30-39,F,1,1
Ahmedabad,FRAUD,30-39,M,0,0
Ahmedabad,FRAUD,30-39,X,0,0
Ahmedabad,FRAUD,40-49,F,1,1
Ahmedabad,FRAUD,40-49,M,0,0
Ahmedabad,FRAUD,40-49,X,0,0
Ahmedabad,FRAUD,50-59,F,1,1
Ahmedabad,FRAUD,50-59,M,0,0
Ahmedabad,FRAUD,50-59,X,0,0
Ahmedabad,FRAUD,60-69,F,1,1
Ahmedabad,FRAUD,60-69,M,0,0
Ahmedabad,FRAUD,60-69,X,0,0
Ahmedabad,FRAUD,70-79,F,1,1
Ahmedabad,FRAUD,70-79,M,0,1
Ahmedabad,FRAUD,70-79,X,0,1
Ahmedabad,HOMICIDE,10-19,F,0,1
Ahmedabad,HOMICIDE,10-19,M,0,0
Ahmedabad,HOMICIDE,10-19,X,0,0
Ahmedabad,HOMICIDE,20-29,F,1,0
Ahmedabad,HOMICIDE,20-29,M,0,0
Ahmedabad,HOMICIDE,20-29,X,0,0
Ahmedabad,HOMICIDE,30-39,F,0,0
Ahmedabad,HOMICIDE,30-39,M,0,0
Ahmedabad,HOMICIDE,30-39,X,0,0
Ahmedabad,HOMICIDE,40-49,F,0,0
Ahmedabad,HOMICIDE,40-49,M,0,0
Ahmedabad,HOMICIDE,40-49,X,0,0
Ahmedabad,HOMICIDE,50-59,F,1,0
Ahmedabad,HOMICIDE,50-59,M,0,0
Ahmedabad,HOMICIDE,50-59,X,0,0
Ahmedabad,HOMICIDE,60-69,F,0,0
Ahmedabad,HOMICIDE,60-69,M,0,0
Ahmedabad,HOMICIDE,60-69,X,0,0
Ahmedabad,HOMICIDE,70-79,F,0,1
Ahmedabad,HOMICIDE,70-79,M,0,0
Ahmedabad,HOMICIDE,70-79,X,0,0
Ahmedabad,IDENTITY THEFT,10-19,F,0,1
Ahmedabad,IDENTITY THEFT,10-19,M,0,0
Ahmedabad,IDENTITY THEFT,10-19,X,0,0
Ahmedabad,IDENTITY THEFT,20-29,F,1,1
Ahmedabad,IDENTITY THEFT,20-29,M,1,0
Ahmedabad,IDENTITY THEFT,20-29,X,0,0
Ahmedabad,IDENTITY THEFT,30-39,F,1,1
Ahmedabad,IDENTITY THEFT,30-39,M,0,0
Ahmedabad,IDENTITY THEFT,30-39,X,0,0
Ahmedabad,IDENTITY THEFT,40-49,F,1,1
Ahmedabad,IDENTITY THEFT,40-49,M,0,0
Ahmedabad,IDENTITY THEFT,40-49,X,0,0
Ahmedabad,IDENTITY THEFT,50-59,F,1,1
Ahmedabad,IDENTITY THEFT,50-59,M,0,0
Ahmedabad,IDENTITY THEFT,50-59,X,0,0
Ahmedabad,IDENTITY THEFT,60-69,F,1,1
Ahmedabad,IDENTITY THEFT,60-69,M,0,0
Ahmedabad,IDENTITY THEFT,60-69,X,0,0
Ahmedabad,IDENTITY THEFT,70-79,F,1,1
Ahmedabad,IDENTITY THEFT,70-79,M,0,0
Ahmedabad,IDENTITY THEFT,70-79,X,0,0
Ahmedabad,ILLEGAL POSSESSION,10-19,F,0,1
Ahmedabad,ILLEGAL POSSESSION,10-19,M,0,0
Ahmedabad,ILLEGAL POSSESSION,10-19,X,0,0
Ahmedabad,ILLEGAL POSSESSION,20-29,F,1,1
Ahmedabad,ILLEGAL POSSESSION,20-29,M,0,0
Ahmedabad,ILLEGAL POSSESSION,20-29,X,0,0
Ahmedabad,ILLEGAL POSSESSION,30-39,F,1,0
Ahmedabad,ILLEGAL POSSESSION,30-39,M,0,0
Ahmedabad,ILLEGAL POSSESSION,30-39,X,0,0
Ahmedabad,ILLEGAL POSSESSION,40-49,F,0,0
Ahmedabad,ILLEGAL POSSESSION,40-49,M,0,0
Ahmedabad,ILLEGAL POSSESSION,40-49,X,0,0
Ahmedabad,ILLEGAL POSSESSION,50-59,F,1,0
Ahmedabad,ILLEGAL POSSESSION,50-59,M,0,0
Ahmedabad,ILLEGAL POSSESSION,50-59,X,0,0
Ahmedabad,ILLEGAL POSSESSION,60-69,F,1,1
Ahmedabad,ILLEGAL POSSESSION,60-69,M,0,0
Ahmedabad,ILLEGAL POSSESSION,60-69,X,0,0
Ahmedabad,ILLEGAL POSSESSION,70-79,F,1,1
Ahmedabad,ILLEGAL POSSESSION,70-79,M,0,0
Ahmedabad,ILLEGAL POSSESSION,70-79,X,0,0
Ahmedabad,KIDNAPPING,10-19,F,0,1
Ahmedabad,KIDNAPPING,10-19,M,0,0
Ahmedabad,KIDNAPPING,10-19,X,0,0
Ahmedabad,KIDNAPPING,20-29,F,1,1
Ahmedabad,KIDNAPPING,20-29,M,0,0
Ahmedabad,KIDNAPPING,20-29,X,0,0
Ahmedabad,KIDNAPPING,30-39,F,0,0
Ahmedabad,KIDNAPPING,30-39,M,0,0
Ahmedabad,KIDNAPPING,30-39,X,0,0
Ahmedabad,KIDNAPPING,40-49,F,0,1
Ahmedabad,KIDNAPPING,40-49,M,0,0
Ahmedabad,KIDNAPPING,40-49,X,0,0
Ahmedabad,KIDNAPPING,50-59,F,1,1
Ahmedabad,KIDNAPPING,50-59,M,0,0
Ahmedabad,KIDNAPPING,50-59,X,0,0
Ahmedabad,KIDNAPPING,60-69,F,1,1
Ahmedabad,KIDNAPPING,60-69,M,0,0
Ahmedabad,KIDNAPPING,60-69,X,0,0
Ahmedabad,KIDNAPPING,70-79,F,1,1
Ahmedabad,KIDNAPPING,70-79,M,0,0
Ahmedabad,KIDNAPPING,70-79,X,0,0
Ahmedabad,PUBLIC INTOXICATION,10-19,F,0,1
Ahmedabad,PUBLIC INTOXICATION,10-19,M,0,0
Ahmedabad,PUBLIC INTOXICATION,10-19,X,0,0
Ahmedabad,PUBLIC INTOXICATION,20-29,F,1,1
Ahmedabad,PUBLIC INTOXICATION,20-29,M,0,0
Ahmedabad,PUBLIC INTOXICATION,20-29,X,0,0
Ahmedabad,PUBLIC INTOXICATION,30-39,F,1,0
Ahmedabad,PUBLIC INTOXICATION,30-39,M,0,0
Ahmedabad,PUBLIC INTOXICATION,30-39,X,0,0
Ahmedabad,PUBLIC INTOXICATION,40-49,F,0,0
Ahmedabad,PUBLIC INTOXICATION,40-49,M,0,0
Ahmedabad,PUBLIC INTOXICATION,40-49,X,0,0
Ahmedabad,PUBLIC INTOXICATION,50-59,F,1,0
Ahmedabad,PUBLIC INTOXICATION,50-59,M,0,0
Ahmedabad,PUBLIC INTOXICATION,50-59,X,0,0
Ahmedabad,PUBLIC INTOXICATION,60-69,F,1,0
Ahmedabad,PUBLIC INTOXICATION,60-69,M,0,0
Ahmedabad,PUBLIC INTOXICATION,60-69,X,0,0
Ahmedabad,PUBLIC INTOXICATION,70-79,F,1,1
Ahmedabad,PUBLIC INTOXICATION,70-79,M,0,0
Ahmedabad,PUBLIC INTOXICATION,70-79,X,0,0
Ahmedabad,ROBBERY,10-19,F,0,1
Ahmedabad,ROBBERY,10-19,M,0,0
Ahmedabad,ROBBERY,10-19,X,0,0
Ahmedabad,ROBBERY,20-29,F,1,1
Ahmedabad,ROBBERY,20-29,M,0,0
Ahmedabad,ROBBERY,20-29,X,0,0
Ahmedabad,ROBBERY,30-39,F,0,0
Ahmedabad,ROBBERY,30-39,M,0,0
Ahmedabad,ROBBERY,30-39,X,0,0
Ahmedabad,ROBBERY,40-49,F,0,0
Ahmedabad,ROBBERY,40-49,M,0,0
Ahmedabad,ROBBERY,40-49,X,0,0
Ahmedabad,ROBBERY,50-59,F,1,1
Ahmedabad,ROBBERY,50-59,M,0,0
Ahmedabad,ROBBERY,50-59,X,0,0
Ahmedabad,ROBBERY,60-69,F,1,1
Ahmedabad,ROBBERY,60-69,M,0,0
Ahmedabad,ROBBERY,60-69,X,0,0
Ahmedabad,ROBBERY,70-79,F,1,1
Ahmedabad,ROBBERY,70-79,M,0,0
Ahmedabad,ROBBERY,70-79,X,0,0
Ahmedabad,SEXUAL ASSAULT,10-19,F,0,1
Ahmedabad,SEXUAL ASSAULT,10-19,M,0,0
Ahmedabad,SEXUAL ASSAULT,10-19,X,0,0
Ahmedabad,SEXUAL ASSAULT,20-29,F,1,1
Ahmedabad,SEXUAL ASSAULT,20-29,M,0,0
Ahmedabad,SEXUAL ASSAULT,20-29,X,0,0
Ahmedabad,SEXUAL ASSAULT,30-39,F,1,0
Ahmedabad,SEXUAL ASSAULT,30-39,M,0,0
Ahmedabad,SEXUAL ASSAULT,30-39,X,0,0
Ahmedabad,SEXUAL ASSAULT,40-49,F,1,0
Ahmedabad,SEXUAL ASSAULT,40-49,M,0,0
Ahmedabad,SEXUAL ASSAULT,40-49,X,0,0
Ahmedabad,SEXUAL ASSAULT,50-59,F,1,1
Ahmedabad,SEXUAL ASSAULT,50-59,M,0,0
Ahmedabad,SEXUAL ASSAULT,50-59,X,0,0
Ahmedabad,SEXUAL ASSAULT,60-69,F,1,1
Ahmedabad,SEXUAL ASSAULT,60-69,M,0,0
Ahmedabad,SEXUAL ASSAULT,60-69,X,0,0
Ahmedabad,SEXUAL ASSAULT,70-79,F,1,1
Ahmedabad,SEXUAL ASSAULT,70-79,M,0,0
Ahmedabad,SEXUAL ASSAULT,70-79,X,0,0
Ahmedabad,SHOPLIFTING,10-19,F,0,1
Ahmedabad,SHOPLIFTING,10-19,M,0,0
Ahmedabad,SHOPLIFTING,10-19,X,0,0
Ahmedabad,SHOPLIFTING,20-29,F,1,1
Ahmedabad,SHOPLIFTING,20-29,M,0,0
Ahmedabad,SHOPLIFTING,20-29,X,0,0
Ahmedabad,SHOPLIFTING,30-39,F,1,0
Ahmedabad,SHOPLIFTING,30-39,M,0,0
Ahmedabad,SHOPLIFTING,30-39,X,0,0
Ahmedabad,SHOPLIFTING,40-49,F,0,0
Ahmedabad,SHOPLIFTING,40-49,M,0,0
Ahmedabad,SHOPLIFTING,40-49,X,0,0
Ahmedabad,SHOPLIFTING,50-59,F,1,1
Ahmedabad,SHOPLIFTING,50-59,M,0,0
Ahmedabad,SHOPLIFTING,50-59,X,0,0
Ahmedabad,SHOPLIFTING,60-69,F,1,1
Ahmedabad,SHOPLIFTING,60-69,M,0,0
Ahmedabad,SHOPLIFTING,60-69,X,0,0
Ahmedabad,SHOPLIFTING,70-79,F,1,1
Ahmedabad,SHOPLIFTING,70-79,M,0,0
Ahmedabad,SHOPLIFTING,70-79,X,0,0
Ahmedabad,TRAFFIC VIOLATION,10-19,F,0,1
Ahmedabad,TRAFFIC VIOLATION,10-19,M,0,0
Ahmedabad,TRAFFIC VIOLATION,10-19,X,0,0
Ahmedabad,TRAFFIC VIOLATION,20-29,F,0,0
Ahmedabad,TRAFFIC VIOLATION,20-29,M,0,0
Ahmedabad,TRAFFIC VIOLATION,20-29,X,0,0
Ahmedabad,TRAFFIC VIOLATION,30-39,F,0,0
Ahmedabad,TRAFFIC VIOLATION,30-39,M,0,0
Ahmedabad,TRAFFIC VIOLATION,30-39,X,0,0
Ahmedabad,TRAFFIC VIOLATION,40-49,F,0,0
Ahmedabad,TRAFFIC VIOLATION,40-49,M,0,0
Ahmedabad,TRAFFIC VIOLATION,40-49,X,0,0
Ahmedabad,TRAFFIC VIOLATION,50-59,F,0,0
Ahmedabad,TRAFFIC VIOLATION,50-59,M,0,0
Ahmedabad,TRAFFIC VIOLATION,50-59,X,0,0
Ahmedabad,TRAFFIC VIOLATION,60-69,F,0,0
Ahmedabad,TRAFFIC VIOLATION,60-69,M,0,0
Ahmedabad,TRAFFIC VIOLATION,60-69,X,0,0
Ahmedabad,TRAFFIC VIOLATION,70-79,F,0,1
Ahmedabad,TRAFFIC VIOLATION,70-79,M,0,0
Ahmedabad,TRAFFIC VIOLATION,70-79,X,0,0
Ahmedabad,VANDALISM,10-19,F,0,1
Ahmedabad,VANDALISM,10-19,M,0,0
Ahmedabad,VANDALISM,10-19,X,0,0
Ahmedabad,VANDALISM,20-29,F,1,1
Ahmedabad,VANDALISM,20-29,M,0,0
Ahmedabad,VANDALISM,20-29,X,0,0
Ahmedabad,VANDALISM,30-39,F,0,0
Ahmedabad,VANDALISM,30-39,M,0,0
Ahmedabad,VANDALISM,30-39,X,0,0
Ahmedabad,VANDALISM,40-49,F,0,1
Ahmedabad,VANDALISM,40-49,M,0,0
Ahmedabad,VANDALISM,40-49,X,0,0
Ahmedabad,VANDALISM,50-59,F,1,1
Ahmedabad,VANDALISM,50-59,M,0,0
Ahmedabad,VANDALISM,50-59,X,0,0
Ahmedabad,VANDALISM,60-69,F,1,1
Ahmedabad,VANDALISM,60-69,M,0,0
Ahmedabad,VANDALISM,60-69,X,0,0
Ahmedabad,VANDALISM,70-79,F,1,1
Ahmedabad,VANDALISM,70-79,M,0,0
Ahmedabad,VANDALISM,70-79,X,0,0
Ahmedabad,VEHICLE - STOLEN,10-19,F,0,1
Ahmedabad,VEHICLE - STOLEN,10-19,M,0,1
Ahmedabad,VEHICLE - STOLEN,10-19,X,0,1
Ahmedabad,VEHICLE - STOLEN,20-29,F,1,1
Ahmedabad,VEHICLE - STOLEN,20-29,M,1,0
Ahmedabad,VEHICLE - STOLEN,20-29,X,0,0
Ahmedabad,VEHICLE - STOLEN,30-39,F,1,1
Ahmedabad,VEHICLE - STOLEN,30-39,M,0,0
Ahmedabad,VEHICLE - STOLEN,30-39,X,0,0
Ahmedabad,VEHICLE - STOLEN,40-49,F,1,1
Ahmedabad,VEHICLE - STOLEN,40-49,M,0,0
Ahmedabad,VEHICLE - STOLEN,40-49,X,0,0
Ahmedabad,VEHICLE - STOLEN,50-59,F,1,1
Ahmedabad,VEHICLE - STOLEN,50-59,M,1,0
Ahmedabad,VEHICLE - STOLEN,50-59,X,0,0
Ahmedabad,VEHICLE - STOLEN,60-69,F,1,1
Ahmedabad,VEHICLE - STOLEN,60-69,M,0,0
Ahmedabad,VEHICLE - STOLEN,60-69,X,0,0
Ahmedabad,VEHICLE - STOLEN,70-79,F,1,1
Ahmedabad,VEHICLE - STOLEN,70-79,M,0,1
Ahmedabad,VEHICLE - STOLEN,70-79,X,0,1
Bangalore,ARSON,10-19,F,1,3
Bangalore,ARSON,10-19,M,1,1
Bangalore,ARSON,10-19,X,1,1
Bangalore,ARSON,20-29,F,2,2
Bangalore,ARSON,20-29,M,1,1
Bangalore,ARSON,20-29,X,1,1
Bangalore,ARSON,30-39,F,2,2
Bangalore,ARSON,30-39,M,1,1
Bangalore,ARSON,30-39,X,1,1
Bangalore,ARSON,40-49,F,2,2
Bangalore,ARSON,40-49,M,1,1
Bangalore,ARSON,40-49,X,1,1
Bangalore,ARSON,50-59,F,2,2
Bangalore,ARSON,50-59,M,1,1
Bangalore,ARSON,50-59,X,1,1
Bangalore,ARSON,60-69,F,2,2
Bangalore,ARSON,60-69,M,1,1
Bangalore,ARSON,60-69,X,1,1
Bangalore,ARSON,70-79,F,1,3
Bangalore,ARSON,70-79,M,1,1
Bangalore,ARSON,70-79,X,1,1
Bangalore,ASSAULT,10-19,F,1,3
Bangalore,ASSAULT,10-19,M,1,1
Bangalore,ASSAULT,10-19,X,1,1
Bangalore,ASSAULT,20-29,F,2,2
Bangalore,ASSAULT,20-29,M,1,1
Bangalore,ASSAULT,20-29,X,1,1
Bangalore,ASSAULT,30-39,F,2,2
Bangalore,ASSAULT,30-39,M,1,1
Bangalore,ASSAULT,30-39,X,1,1
Bangalore,ASSAULT,40-49,F,2,2
Bangalore,ASSAULT,40-49,M,1,1
Bangalore,ASSAULT,40-49,X,1,1
Bangalore,ASSAULT,50-59,F,2,2
Bangalore,ASSAULT,50-59,M,1,1
Bangalore,ASSAULT,50-59,X,1,1
Bangalore,ASSAULT,60-69,F,2,2
Bangalore,ASSAULT,60-69,M,1,1
Bangalore,ASSAULT,60-69,X,1,1
Bangalore,ASSAULT,70-79,F,2,3
Bangalore,ASSAULT,70-79,M,1,1
Bangalore,ASSAULT,70-79,X,1,1
Bangalore,BURGLARY,10-19,F,1,2
Bangalore,BURGLARY,10-19,M,0,1
Bangalore,BURGLARY,10-19,X,0,1
Bangalore,BURGLARY,20-29,F,1,2
Bangalore,BURGLARY,20-29,M,1,1
Bangalore,BURGLARY,20-29,X,1,1
Bangalore,BURGLARY,30-39,F,1,2
Bangalore,BURGLARY,30-39,M,1,1
Bangalore,BURGLARY,30-39,X,1,1
Bangalore,BURGLARY,40-49,F,1,2
Bangalore,BURGLARY,40-49,M,1,1
Bangalore,BURGLARY,40-49,X,1,1
Bangalore,BURGLARY,50-59,F,1,1
Bangalore,BURGLARY,50-59,M,1,1
Bangalore,BURGLARY,50-59,X,1,1
Bangalore,BURGLARY,60-69,F,1,1
Bangalore,BURGLARY,60-69,M,1,1
Bangalore,BURGLARY,60-69,X,1,1
Bangalore,BURGLARY,70-79,F,1,2
Bangalore,BURGLARY,70-79,M,0,1
Bangalore,BURGLARY,70-79,X,1,1
Bangalore,COUNTERFEITING,10-19,F,1,2
Bangalore,COUNTERFEITING,10-19,M,0,1
Bangalore,COUNTERFEITING,10-19,X,1,1
Bangalore,COUNTERFEITING,20-29,F,1,2
Bangalore,COUNTERFEITING,20-29,M,1,1
Bangalore,COUNTERFEITING,20-29,X,1,1
Bangalore,COUNTERFEITING,30-39,F,2,2
Bangalore,COUNTERFEITING,30-39,M,1,1
Bangalore,COUNTERFEITING,30-39,X,1,1
Bangalore,COUNTERFEITING,40-49,F,1,2
Bangalore,COUNTERFEITING,40-49,M,1,1
Bangalore,COUNTERFEITING,40-49,X,1,1
Bangalore,COUNTERFEITING,50-59,F,2,2
Bangalore,COUNTERFEITING,50-59,M,1,1
Bangalore,COUNTERFEITING,50-59,X,1,1
Bangalore,COUNTERFEITING,60-69,F,2,1
Bangalore,COUNTERFEITING,60-69,M,1,1
Bangalore,COUNTERFEITING,60-69,X,1,1
Bangalore,COUNTERFEITING,70-79,F,1,2
Bangalore,COUNTERFEITING,70-79,M,1,1
Bangalore,COUNTERFEITING,70-79,X,1,1
Bangalore,CYBERCRIME,10-19,F,1,2
Bangalore,CYBERCRIME,10-19,M,0,1
Bangalore,CYBERCRIME,10-19,X,1,1
Bangalore,CYBERCRIME,20-29,F,1,2
Bangalore,CYBERCRIME,20-29,M,1,1
Bangalore,CYBERCRIME,20-29,X,1,1
Bangalore,CYBERCRIME,30-39,F,2,2
Bangalore,CYBERCRIME,30-39,M,1,1
Bangalore,CYBERCRIME,30-39,X,1,1
Bangalore,CYBERCRIME,40-49,F,1,2
Bangalore,CYBERCRIME,40-49,M,1,1
Bangalore,CYBERCRIME,40-49,X,1,1
Bangalore,CYBERCRIME,50-59,F,2,2
Bangalore,CYBERCRIME,50-59,M,1,1
Bangalore,CYBERCRIME,50-59,X,1,1
Bangalore,CYBERCRIME,60-69,F,2,1
Bangalore,CYBERCRIME,60-69,M,1,1
Bangalore,CYBERCRIME,60-69,X,1,1
Bangalore,CYBERCRIME,70-79,F,1,2
Bangalore,CYBERCRIME,70-79,M,1,1
Bangalore,CYBERCRIME,70-79,X,1,1
Bangalore,DOMESTIC VIOLENCE,10-19,F,1,2
Bangalore,DOMESTIC VIOLENCE,10-19,M,0,1
Bangalore,DOMESTIC VIOLENCE,10-19,X,0,1
Bangalore,DOMESTIC VIOLENCE,20-29,F,1,2
Bangalore,DOMESTIC VIOLENCE,20-29,M,1,1
Bangalore,DOMESTIC VIOLENCE,20-29,X,1,1
Bangalore,DOMESTIC VIOLENCE,30-39,F,1,2
Bangalore,DOMESTIC VIOLENCE,30-39,M,1,1
Bangalore,DOMESTIC VIOLENCE,30-39,X,1,1
Bangalore,DOMESTIC VIOLENCE,40-49,F,1,1
Bangalore,DOMESTIC VIOLENCE,40-49,M,1,1
Bangalore,DOMESTIC VIOLENCE,40-49,X,1,1
Bangalore,DOMESTIC VIOLENCE,50-59,F,2,1
Bangalore,DOMESTIC VIOLENCE,50-59,M,1,1
Bangalore,DOMESTIC VIOLENCE,50-59,X,1,1
Bangalore,DOMESTIC VIOLENCE,60-69,F,1,1
Bangalore,DOMESTIC VIOLENCE,60-69,M,1,1
Bangalore,DOMESTIC VIOLENCE,60-69,X,1,1
Bangalore,DOMESTIC VIOLENCE,70-79,F,1,2
Bangalore,DOMESTIC VIOLENCE,70-79,M,1,1
Bangalore,DOMESTIC VIOLENCE,70-79,X,1,1
Bangalore,DRUG OFFENSE,10-19,F,1,3
Bangalore,DRUG OFFENSE,10-19,M,1,1
Bangalore,DRUG OFFENSE,10-19,X,1,1
Bangalore,DRUG OFFENSE,20-29,F,2,2
Bangalore,DRUG OFFENSE,20-29,M,1,1
Bangalore,DRUG OFFENSE,20-29,X,1,1
Bangalore,DRUG OFFENSE,30-39,F,2,2
Bangalore,DRUG OFFENSE,30-39,M,1,1
Bangalore,DRUG OFFENSE,30-39,X,1,1
Bangalore,DRUG OFFENSE,40-49,F,2,2
Bangalore,DRUG OFFENSE,40-49,M,1,1
Bangalore,DRUG OFFENSE,40-49,X,1,1
Bangalore,DRUG OFFENSE,50-59,F,2,2
Bangalore,DRUG OFFENSE,50-59,M,1,1
Bangalore,DRUG OFFENSE,50-59,X,1,1
Bangalore,DRUG OFFENSE,60-69,F,2,2
Bangalore,DRUG OFFENSE,60-69,M,1,1
Bangalore,DRUG OFFENSE,60-69,X,1,1
Bangalore,DRUG OFFENSE,70-79,F,2,2
Bangalore,DRUG OFFENSE,70-79,M,1,1
Bangalore,DRUG OFFENSE,70-79,X,1,1
Bangalore,EXTORTION,10-19,F,1,3
Bangalore,EXTORTION,10-19,M,1,1
Bangalore,EXTORTION,10-19,X,1,1
Bangalore,EXTORTION,20-29,F,2,2
Bangalore,EXTORTION,20-29,M,1,1
Bangalore,EXTORTION,20-29,X,1,1
Bangalore,EXTORTION,30-39,F,2,2
Bangalore,EXTORTION,30-39,M,1,1
Bangalore,EXTORTION,30-39,X,1,1
Bangalore,EXTORTION,40-49,F,2,2
Bangalore,EXTORTION,40-49,M,1,1
Bangalore,EXTORTION,40-49,X,1,1
Bangalore,EXTORTION,50-59,F,2,2
Bangalore,EXTORTION,50-59,M,1,1
Bangalore,EXTORTION,50-59,X,1,1
Bangalore,EXTORTION,60-69,F,2,2
Bangalore,EXTORTION,60-69,M,1,1
Bangalore,EXTORTION,60-69,X,1,1
Bangalore,EXTORTION,70-79,F,2,3
Bangalore,EXTORTION,70-79,M,1,1
Bangalore,EXTORTION,70-79,X,1,1
Bangalore,FIREARM OFFENSE,10-19,F,1,2
Bangalore,FIREARM OFFENSE,10-19,M,0,1
Bangalore,FIREARM OFFENSE,10-19,X,0,1
Bangalore,FIREARM OFFENSE,20-29,F,1,2
Bangalore,FIREARM OFFENSE,20-29,M,1,1
Bangalore,FIREARM OFFENSE,20-29,X,1,1
Bangalore,FIREARM OFFENSE,30-39,F,1,2
Bangalore,FIREARM OFFENSE,30-39,M,1,1
Bangalore,FIREARM OFFENSE,30-39,X,1,1
Bangalore,FIREARM OFFENSE,40-49,F,1,1
Bangalore,FIREARM OFFENSE,40-49,M,0,1
Bangalore,FIREARM OFFENSE,40-49,X,1,1
Bangalore,FIREARM OFFENSE,50-59,F,1,1
Bangalore,FIREARM OFFENSE,50-59,M,1,1
Bangalore,FIREARM OFFENSE,50-59,X,1,1
Bangalore,FIREARM OFFENSE,60-69,F,1,1
Bangalore,FIREARM OFFENSE,60-69,M,1,1
Bangalore,FIREARM OFFENSE,60-69,X,1,1
Bangalore,FIREARM OFFENSE,70-79,F,1,2
Bangalore,FIREARM OFFENSE,70-79,M,0,1
Bangalore,FIREARM OFFENSE,70-79,X,1,1
Bangalore,FRAUD,10-19,F,1,2
Bangalore,FRAUD,10-19,M,1,1
Bangalore,FRAUD,10-19,X,1,1
Bangalore,FRAUD,20-29,F,1,2
Bangalore,FRAUD,20-29,M,1,1
Bangalore,FRAUD,20-29,X,1,1
Bangalore,FRAUD,30-39,F,2,2
Bangalore,FRAUD,30-39,M,1,1
Bangalore,FRAUD,30-39,X,1,1
Bangalore,FRAUD,40-49,F,1,2
Bangalore,FRAUD,40-49,M,1,1
Bangalore,FRAUD,40-49,X,1,1
